統計期,統計區,總計 (公噸),一般垃圾 (公噸),巨大垃圾 (公噸),資源垃圾 (公噸),廚餘 (公噸),平均每人每日一般廢棄物產生量 (公斤),ratio
2017-03-01,雲林縣,15939,7544,178,6791,1426,0.741,1.1108820497717566
2017-03-01,嘉義縣,14881,6026,103,7664,1087,0.933,0.7862734864300627
2017-03-01,屏東縣,23583,11471,391,10765,956,0.912,1.0655829075708314
2017-03-01,臺東縣,7154,3065,40,3472,576,1.046,0.8827764976958525
2017-03-01,花蓮縣,9262,4173,33,4568,488,0.904,0.9135288966725044
2017-03-01,澎湖縣,3172,1205,56,1631,280,0.991,0.7388105456774985
2017-03-01,基隆市,12380,4917,165,6315,983,1.073,0.7786223277909738
2017-03-01,新竹市,12920,4797,234,6698,1192,0.951,0.7161839355031353
2017-03-01,嘉義市,6895,2687,75,3605,529,0.824,0.7453536754507628
2017-03-01,金門縣,2655,997,73,1406,178,0.633,0.7091038406827881
2017-03-01,連江縣,549,160,70,221,98,1.398,0.7239819004524887
2017-04-01,新北市,84881,25656,3200,45343,10683,0.711,0.565820523564828
2017-04-01,臺北市,62157,19110,953,36631,5463,0.769,0.5216892795719472
2017-04-01,桃園市,67766,25697,35,40216,1818,1.046,0.6389745374975134
2017-04-01,臺中市,66265,26629,336,35693,3608,0.797,0.7460566497632589
2017-04-01,臺南市,50910,15738,1393,27506,6274,0.9,0.5721660728568312
2017-04-01,高雄市,78600,29e3,1027,42046,6527,0.943,0.6897207820006659
2017-04-01,宜蘭縣,13220,5710,239,6709,563,0.964,0.8510955433000447
2017-04-01,新竹縣,14270,6037,88,7522,623,0.867,0.8025791013028449
2017-04-01,苗栗縣,16428,6922,233,8278,996,0.982,0.8361923169847789
2017-04-01,彰化縣,33045,14516,331,16972,1227,0.857,0.8552910676408202
2017-04-01,南投縣,13587,6815,75,5878,819,0.899,1.1594079618917998
2017-04-01,雲林縣,15379,7186,174,6700,1320,0.739,1.0725373134328358
2017-04-01,嘉義縣,14950,5969,79,7788,1114,0.97,0.7664355418592707
2017-04-01,屏東縣,23454,11328,423,10795,908,0.938,1.049374710514127
2017-04-01,臺東縣,7040,2957,31,3449,604,1.065,0.857349956509133
2017-04-01,花蓮縣,9034,4061,25,4483,466,0.911,0.9058666071826902
2017-04-01,澎湖縣,3124,1303,49,1424,348,1.008,0.9150280898876404
2017-04-01,基隆市,12835,5002,136,6712,985,1.15,0.7452324195470799
2017-04-01,新竹市,12876,4573,169,6950,1185,0.979,0.6579856115107914
2017-04-01,嘉義市,6905,2693,66,3608,538,0.853,0.7463968957871396
2017-04-01,金門縣,2681,1140,30,1330,181,0.66,0.8571428571428571
2017-04-01,連江縣,511,168,40,204,99,1.342,0.8235294117647058
2017-05-01,新北市,86290,29088,3655,42830,10717,0.699,0.6791501284146626
2017-05-01,臺北市,71389,20839,1171,43366,6013,0.856,0.4805377484665406
2017-05-01,桃園市,64019,23083,35,39027,1874,0.955,0.591462320957286
2017-05-01,臺中市,70167,28620,290,37482,3775,0.816,0.7635665119257243
2017-05-01,臺南市,51568,16923,1392,27058,6195,0.882,0.6254342523468106
2017-05-01,高雄市,79709,29168,994,42875,6672,0.925,0.6803032069970846
2017-05-01,宜蘭縣,13993,5984,291,7113,605,0.987,0.8412765359201462
2017-05-01,新竹縣,14904,6605,90,7545,664,0.876,0.8754141815772034
2017-05-01,苗栗縣,16832,7752,218,7719,1143,0.975,1.0042751651768365
2017-05-01,彰化縣,35668,16865,399,17022,1382,0.895,0.9907766419927153
2017-05-01,南投縣,14808,7234,64,6629,880,0.948,1.0912656509277416
2017-05-01,雲林縣,15795,7211,184,6975,1426,0.735,1.0338351254480287
2017-05-01,嘉義縣,15650,6162,95,8255,1138,0.983,0.7464566929133858
2017-05-01,屏東縣,24611,11394,573,11677,967,0.953,0.9757643230281751
2017-05-01,臺東縣,7190,3071,33,3481,605,1.053,0.8822177535191037
2017-05-01,花蓮縣,9485,4270,25,4726,464,0.927,0.9035124841303428
2017-05-01,澎湖縣,3495,1477,44,1562,412,1.09,0.9455825864276568
2017-05-01,基隆市,13410,5387,154,6890,979,1.163,0.7818577648766328
2017-05-01,新竹市,12958,4503,258,6958,1240,0.953,0.6471687266455878
2017-05-01,嘉義市,7645,3002,78,3970,595,0.914,0.7561712846347607
2017-05-01,金門縣,2850,1168,60,1407,214,0.678,0.830135039090263
2017-05-01,連江縣,525,173,40,214,99,1.334,0.8084112149532711
2017-06-01,新北市,89290,27237,4292,46868,10893,0.747,0.5811427839890757
2017-06-01,臺北市,59733,14478,1237,37877,6141,0.74,0.3822372415978034
2017-06-01,桃園市,82483,40074,37,40506,1867,1.27,0.989334913346171
2017-06-01,臺中市,75787,32068,423,39531,3765,0.91,0.8112114543016873
2017-06-01,臺南市,53264,17730,1493,27528,6513,0.941,0.6440714908456844
2017-06-01,高雄市,80434,29927,942,42898,6667,0.965,0.6976315912163737
2017-06-01,宜蘭縣,14439,6092,340,7358,648,1.053,0.8279423756455558
2017-06-01,新竹縣,15266,6662,117,7785,702,0.926,0.8557482337829159
2017-06-01,苗栗縣,19122,7670,254,10027,1171,1.145,0.7649346763737908
2017-06-01,彰化縣,35820,16655,515,17282,1368,0.929,0.9637194769123943
2017-06-01,南投縣,14704,7515,69,6296,824,0.974,1.19361499364676
2017-06-01,雲林縣,15882,6964,300,7189,1429,0.764,0.9687021838920573
2017-06-01,嘉義縣,15747,6116,110,8394,1127,1.023,0.7286156778651418
2017-06-01,屏東縣,26243,12241,509,12539,953,1.05,0.9762341494537045
2017-06-01,臺東縣,7538,3038,32,3803,664,1.141,0.7988430186694715
2017-06-01,花蓮縣,10090,4460,48,5070,512,1.019,0.8796844181459567
2017-06-01,澎湖縣,3517,1461,47,1593,416,1.134,0.9171374764595104
2017-06-01,基隆市,14175,5707,245,7251,972,1.27,0.7870638532616191
2017-06-01,新竹市,13821,5211,304,7087,1220,1.049,0.7352899675462113
2017-06-01,嘉義市,7722,2879,283,4024,537,0.954,0.7154572564612326
2017-06-01,金門縣,2724,1069,43,1417,195,0.67,0.7544107268877911
2017-06-01,連江縣,533,173,40,222,99,1.398,0.7792792792792793
2017-07-01,新北市,86022,25940,4410,45524,10147,0.697,0.5698093313417099
2017-07-01,臺北市,58184,13654,1232,37448,5850,0.698,0.3646122623371075
2017-07-01,桃園市,76594,34527,39,40267,1761,1.139,0.857451511162987
2017-07-01,臺中市,73876,30207,528,39481,3660,0.858,0.7651022010587372
2017-07-01,臺南市,55856,20480,1743,27022,6612,0.955,0.7579009695803419
2017-07-01,高雄市,80703,30343,1017,42555,6788,0.937,0.7130301962166607
2017-07-01,宜蘭縣,14745,6318,406,7556,466,1.041,0.8361566966649021
2017-07-01,新竹縣,14907,6605,139,7489,675,0.875,0.8819602083055148
2017-07-01,苗栗縣,17318,7416,272,8572,1058,1.004,0.8651423238450769
2017-07-01,彰化縣,34302,16139,387,16739,1037,0.862,0.9641555648485572
2017-07-01,南投縣,16072,7672,116,7486,798,1.031,1.0248463799091638
2017-07-01,雲林縣,16012,7125,269,7209,1409,0.746,0.9883478984602581
2017-07-01,嘉義縣,15733,6127,106,8371,1129,0.989,0.7319316688567674
2017-07-01,屏東縣,25269,11599,570,12134,966,0.979,0.9559090159881325
2017-07-01,臺東縣,7777,2969,39,4098,671,1.14,0.7244997559785261
2017-07-01,花蓮縣,9326,4151,27,4605,543,0.912,0.9014115092290989
2017-07-01,澎湖縣,3488,1455,47,1564,422,1.088,0.930306905370844
2017-07-01,基隆市,13703,5515,222,7002,964,1.189,0.7876321051128249
2017-07-01,新竹市,12771,4289,403,6872,1207,0.938,0.6241268917345751
2017-07-01,嘉義市,7560,2704,232,4066,559,0.904,0.6650270536153468
2017-07-01,金門縣,2590,1008,52,1336,194,0.616,0.7544910179640718
2017-07-01,連江縣,497,157,39,209,93,1.26,0.7511961722488039
2017-08-01,新北市,96082,24252,4238,57560,10032,0.778,0.42133425990271023
2017-08-01,臺北市,58843,14056,1311,37991,5485,0.707,0.3699823642441631
2017-08-01,桃園市,76209,33488,38,40800,1883,1.131,0.8207843137254902
2017-08-01,臺中市,75341,31237,463,39997,3644,0.874,0.7809835737680326
2017-08-01,臺南市,57101,19782,2296,28481,6543,0.977,0.6945683086970261
2017-08-01,高雄市,79241,29610,958,41886,6787,0.92,0.7069187795444779
2017-08-01,宜蘭縣,13787,5882,377,6936,592,0.973,0.8480392156862745
2017-08-01,新竹縣,15493,6465,113,8235,680,0.908,0.785063752276867
2017-08-01,苗栗縣,16543,7368,356,7766,1053,0.96,0.9487509657481329
2017-08-01,彰化縣,35277,16194,430,17501,1152,0.886,0.9253185532255299
2017-08-01,南投縣,15413,7374,141,7067,831,0.989,1.0434413471062687
2017-08-01,雲林縣,15962,7010,283,7267,1402,0.744,0.964634649786707
2017-08-01,嘉義縣,15462,5876,101,8356,1130,0.973,0.7032072762087123
2017-08-01,屏東縣,27524,12244,787,13529,964,1.067,0.9050188483997339
2017-08-01,臺東縣,7747,2918,32,4083,714,1.136,0.7146705853539065
2017-08-01,花蓮縣,9593,3996,40,5014,543,0.938,0.7969684882329477
2017-08-01,澎湖縣,3507,1439,68,1602,398,1.094,0.8982521847690387
2017-08-01,基隆市,13132,5002,209,6950,970,1.139,0.7197122302158273
2017-08-01,新竹市,11855,3419,402,6907,1128,0.87,0.49500506732300564
2017-08-01,嘉義市,7818,2820,225,4197,576,0.936,0.6719085060757684
2017-08-01,金門縣,2589,1059,53,1274,202,0.615,0.8312401883830455
2017-08-01,連江縣,556,163,39,239,115,1.406,0.6820083682008368
2017-09-01,新北市,80706,23332,3657,43614,10102,0.675,0.5349658366579538
2017-09-01,臺北市,64267,17226,1173,40390,5478,0.798,0.42649170586778906
2017-09-01,桃園市,76382,33446,38,40899,1999,1.17,0.8177706056382796
2017-09-01,臺中市,73813,30395,523,39271,3624,0.885,0.7739808000814851
2017-09-01,臺南市,53661,19129,1821,26174,6537,0.948,0.7308397646519447
2017-09-01,高雄市,79016,29759,904,41660,6693,0.948,0.7143302928468555
2017-09-01,宜蘭縣,12926,5061,326,6712,827,0.943,0.7540226460071514
2017-09-01,新竹縣,14334,6269,108,7303,654,0.867,0.8584143502670135
2017-09-01,苗栗縣,17050,7190,295,8528,1037,1.024,0.8431050656660413
2017-09-01,彰化縣,34468,15559,431,17048,1430,0.895,0.9126583763491318
2017-09-01,南投縣,14967,6870,109,7145,844,0.993,0.9615115465360392
2017-09-01,雲林縣,15530,6679,195,7263,1393,0.749,0.91959245490844
2017-09-01,嘉義縣,15338,5704,79,8437,1119,0.998,0.6760696930188456
2017-09-01,屏東縣,26529,11152,1042,13411,924,1.064,0.8315561852210872
2017-09-01,臺東縣,7477,2724,29,4024,700,1.134,0.6769383697813122
2017-09-01,花蓮縣,9411,3887,33,4957,534,0.952,0.784143635263264
2017-09-01,澎湖縣,3474,1267,62,1739,406,1.118,0.7285796434732605
2017-09-01,基隆市,12941,4801,176,6981,984,1.16,0.6877238218020341
2017-09-01,新竹市,12290,3870,235,6943,1242,0.931,0.5573959383551779
2017-09-01,嘉義市,7787,2804,235,4195,553,0.964,0.6684147794994041
2017-09-01,金門縣,2539,802,43,1328,366,0.62,0.6039156626506024
2017-09-01,連江縣,565,152,39,254,121,1.476,0.5984251968503937
2017-10-01,新北市,112439,52994,4141,48414,6890,0.91,1.0946007353244929
2017-10-01,臺北市,63072,16011,1162,40396,5502,0.758,0.39635112387365085
2017-10-01,桃園市,74176,31243,31,40921,1981,1.098,0.7634955157498595
2017-10-01,臺中市,73177,30180,345,39094,3559,0.848,0.7719854709162531
2017-10-01,臺南市,61063,25074,1808,28489,5692,1.044,0.8801291726631332
2017-10-01,高雄市,88311,38699,900,42050,6661,1.026,0.9203091557669442
2017-10-01,宜蘭縣,13998,5823,284,7045,845,0.988,0.8265436479772889
2017-10-01,新竹縣,14929,6486,70,7700,673,0.873,0.8423376623376624
2017-10-01,苗栗縣,17019,7411,220,8346,1042,0.989,0.8879702851665469
2017-10-01,彰化縣,35408,16169,342,17326,1571,0.89,0.9332217476624726
2017-10-01,南投縣,15312,7197,73,7198,844,0.984,0.9998610725201444
2017-10-01,雲林縣,15622,6882,211,7088,1440,0.729,0.9709367945823928
2017-10-01,嘉義縣,15459,5704,77,8557,1121,0.974,0.6665887577421994
2017-10-01,屏東縣,29999,13350,1225,14485,939,1.165,0.9216430790472903
2017-10-01,臺東縣,7558,2820,27,4015,697,1.11,0.7023661270236613
2017-10-01,花蓮縣,9881,4213,31,5129,508,0.967,0.8214076818093196
2017-10-01,澎湖縣,3471,1274,48,1771,378,1.078,0.7193675889328063
2017-10-01,基隆市,14188,5763,246,7196,983,1.231,0.80086158977209565
2017-10-01,新竹市,15826,7411,230,6969,1216,1.16,1.0634237336777157
2017-10-01,嘉義市,11105,6168,191,4189,557,1.33,1.4724277870613511
2017-10-01,金門縣,2573,706,34,1392,442,0.606,0.507183908045977
2017-10-01,連江縣,658,231,36,262,129,1.659,0.8816793893129771
2017-11-01,新北市,155178,49778,4007,94635,6757,1.298,0.5259998943308501
2017-11-01,臺北市,59621,15042,1314,37923,5342,0.741,0.3966458349814097
2017-11-01,桃園市,75418,30916,807,41831,1863,1.152,0.7390691114245416
2017-11-01,臺中市,70624,28087,401,38798,3338,0.846,0.723929068508686
2017-11-01,臺南市,58777,22112,2088,28902,5676,1.039,0.7650681613729153
2017-11-01,高雄市,83391,34212,933,41580,6665,1.001,0.8227994227994228
2017-11-01,宜蘭縣,12642,5095,337,6348,863,0.923,0.8026149968494014
2017-11-01,新竹縣,14703,6439,105,7538,621,0.888,0.8542053595118069
2017-11-01,苗栗縣,20950,6990,248,12752,960,1.259,0.5481493099121706
2017-11-01,彰化縣,34810,15711,381,17385,1334,0.905,0.9037100949094047
2017-11-01,南投縣,14553,6762,84,6878,829,0.967,0.9831346321605118
2017-11-01,雲林縣,15835,6897,197,7220,1521,0.764,0.9552631578947368
2017-11-01,嘉義縣,15218,5364,69,8657,1128,0.991,0.6196141850525586
2017-11-01,屏東縣,26713,11524,1009,13261,918,1.072,0.8690144031370183
2017-11-01,臺東縣,7227,2517,23,4020,667,1.097,0.6261194029850746
2017-11-01,花蓮縣,10167,3996,30,5667,474,1.029,0.7051349920592906
2017-11-01,澎湖縣,3197,1185,67,1573,371,1.025,0.7533375715193897
2017-11-01,基隆市,14745,5383,224,8151,986,1.323,0.6604097656729235
2017-11-01,新竹市,15675,7223,212,7056,1183,1.186,1.0236678004535147
2017-11-01,嘉義市,10833,5832,310,4121,570,1.341,1.415190487745693
2017-11-01,金門縣,2393,626,38,1332,397,0.582,0.46996996996997
2017-11-01,連江縣,651,195,33,293,129,1.691,0.6655290102389079
2017-12-01,新北市,103232,50077,4096,42009,7051,0.835,1.1920540836487419
2017-12-01,臺北市,59237,14315,1184,38534,5204,0.712,0.37149011262780923
2017-12-01,桃園市,75145,32623,26,40602,1893,1.109,0.8034825870646766
2017-12-01,臺中市,72183,29093,383,39222,3484,0.836,0.7417520779154556
2017-12-01,臺南市,60308,22718,1665,30405,5521,1.031,0.7471797401743134
2017-12-01,高雄市,85486,37058,931,40815,6682,0.993,0.9079505083915227
2017-12-01,宜蘭縣,12726,5312,294,6397,723,0.899,0.8303892449585744
2017-12-01,新竹縣,15706,6865,150,8047,645,0.918,0.8531129613520567
2017-12-01,苗栗縣,20550,6701,299,12550,1e3,1.197,0.5339442231075697
2017-12-01,彰化縣,35376,15979,518,17546,1332,0.89,0.9106918955887382
2017-12-01,南投縣,15240,7400,97,6902,841,0.981,1.0721529991306868
2017-12-01,雲林縣,15467,7020,234,6945,1268,0.723,1.0107991360691144
2017-12-01,嘉義縣,15301,5658,83,8429,1131,0.965,0.6712540040336932
2017-12-01,屏東縣,27331,12760,467,13186,918,1.062,0.9676930077354771
2017-12-01,臺東縣,8793,2495,28,5606,664,1.292,0.4450588655012487
2017-12-01,花蓮縣,10157,4202,22,5470,462,0.995,0.7681901279707496
2017-12-01,澎湖縣,2999,1151,47,1456,345,0.93,0.790521978021978
2017-12-01,基隆市,14809,5509,216,8098,986,1.286,0.6802914299827117
2017-12-01,新竹市,14831,6289,262,7082,1198,1.085,0.8880259813611974
2017-12-01,嘉義市,10624,5738,138,4172,575,1.272,1.3753595397890699
2017-12-01,金門縣,2374,540,42,1381,412,0.558,0.391020999275887
2017-12-01,連江縣,651,180,36,300,135,1.634,0.6
2018-01-01,新北市,121e3,64766,4769,40909,10557,0.979,1.5831724070497935
2018-01-01,臺北市,65745,17710,1220,41363,5452,0.79,0.4281604332374344
2018-01-01,桃園市,79644,37460,28,40240,1916,1.173,0.9309145129224652
2018-01-01,臺中市,103446,58534,325,41184,3403,1.197,1.4212801087801088
2018-01-01,臺南市,78020,37908,1910,32316,5885,1.334,1.1730412179725214
2018-01-01,高雄市,89545,39374,989,42509,6674,1.04,0.9262509115716672
2018-01-01,宜蘭縣,16327,7568,480,7470,810,1.154,1.0131191432396252
2018-01-01,新竹縣,16424,7776,124,7857,668,0.959,0.9896907216494846
2018-01-01,苗栗縣,19013,8359,331,9269,1054,1.108,0.9018232819074333
2018-01-01,彰化縣,45285,25119,517,18236,1413,1.139,1.3774402281202018
2018-01-01,南投縣,16881,8857,194,6995,835,1.087,1.2661901358112937
2018-01-01,雲林縣,17045,7967,317,7333,1429,0.797,1.0864584753852449
2018-01-01,嘉義縣,16569,6691,102,8674,1102,1.046,0.7713857505187918
2018-01-01,屏東縣,29026,15067,502,12483,975,1.128,1.2070015220700152
2018-01-01,臺東縣,7471,2856,43,3888,684,1.098,0.7345679012345679
2018-01-01,花蓮縣,10552,4515,40,5513,483,1.034,0.8189733357518593
2018-01-01,澎湖縣,3814,1971,53,1466,324,1.182,1.344474761255116
2018-01-01,基隆市,18149,8577,290,8291,992,1.576,1.0344952357978532
2018-01-01,新竹市,16532,7479,293,7591,1169,1.208,0.985245685680411
2018-01-01,嘉義市,11007,5532,298,4450,727,1.318,1.2431460674157304
2018-01-01,金門縣,2466,619,52,1365,429,0.578,0.4534798534798535
2018-01-01,連江縣,612,161,35,289,126,1.531,0.5570934256055363
2018-02-01,新北市,114116,59460,4144,40570,9943,1.022,1.4656149864431847
2018-02-01,臺北市,60964,15723,1020,39146,5075,0.812,0.4016502324630869
2018-02-01,桃園市,75286,33887,18,39576,1804,1.227,0.8562512633919547
2018-02-01,臺中市,103256,58071,333,41410,3441,1.322,1.4023424293648876
2018-02-01,臺南市,75123,34154,2685,32560,5725,1.422,1.048955773955774
2018-02-01,高雄市,91366,40631,1052,42846,6838,1.175,0.948303225505298
2018-02-01,宜蘭縣,16950,7591,473,8053,834,1.327,0.9426300757481684
2018-02-01,新竹縣,15995,7157,144,8185,509,1.034,0.8744043982895541
2018-02-01,苗栗縣,18926,8387,321,9215,1003,1.222,0.9101465002712968
2018-02-01,彰化縣,45302,24700,654,18758,1191,1.262,1.3167715108220492
2018-02-01,南投縣,17223,9185,201,7009,829,1.229,1.3104579825938079
2018-02-01,雲林縣,18246,9099,297,7405,1445,0.945,1.2287643484132342
2018-02-01,嘉義縣,16405,6249,69,8915,1172,1.147,0.7009534492428491
2018-02-01,屏東縣,31099,16221,1003,12920,954,1.339,1.2554953560371518
2018-02-01,臺東縣,8306,3025,277,4340,665,1.352,0.6970046082949308
2018-02-01,花蓮縣,10302,4454,106,5349,392,1.119,0.8326790054215741
2018-02-01,澎湖縣,3651,1595,44,1654,359,1.253,0.964328899637243
2018-02-01,基隆市,18944,8868,357,8731,988,1.822,1.0156912152101707
2018-02-01,新竹市,16116,6906,313,7820,1078,1.303,0.8831202046035805
2018-02-01,嘉義市,11136,5524,199,4645,768,1.477,1.1892357373519913
2018-02-01,金門縣,2335,589,95,1222,429,0.606,0.48199672667757776
2018-02-01,連江縣,587,142,34,301,111,1.626,0.4717607973421927
2018-03-01,新北市,118463,51908,3959,51052,11544,0.959,1.016767217738776
2018-03-01,臺北市,61506,16094,903,38609,5899,0.74,0.4168458131523738
2018-03-01,桃園市,87985,37250,298,48021,2416,1.293,0.7757022969117677
2018-03-01,臺中市,102188,57056,270,40986,3876,1.181,1.3920851022300298
2018-03-01,臺南市,77022,36164,1830,32920,6107,1.317,1.0985419198055892
2018-03-01,高雄市,91420,40956,1009,42905,6550,1.062,0.9545740589674863
2018-03-01,宜蘭縣,15812,7013,322,7552,924,1.118,0.9286281779661016
2018-03-01,新竹縣,17586,7492,106,9386,602,1.026,0.7982101001491583
2018-03-01,苗栗縣,17188,8211,438,7401,1138,1.004,1.109444669639238
2018-03-01,彰化縣,44442,23710,396,18708,1627,1.119,1.2673722471669875
2018-03-01,南投縣,15520,7897,98,6704,820,1.001,1.177953460620525
2018-03-01,雲林縣,18430,8922,253,7659,1596,0.863,1.1649040344692518
2018-03-01,嘉義縣,16412,6190,94,8945,1184,1.038,0.6920067076579094
2018-03-01,屏東縣,31472,17073,533,12857,1009,1.225,1.3279147546083845
2018-03-01,臺東縣,7464,2678,40,4038,708,1.097,0.6631996037642397
2018-03-01,花蓮縣,9424,4027,69,4911,416,0.925,0.8199959275096722
2018-03-01,澎湖縣,3554,1291,51,1858,353,1.101,0.6948331539289558
2018-03-01,基隆市,18414,8777,222,8426,990,1.6,1.041656776643722
2018-03-01,新竹市,16839,7140,329,8178,1192,1.229,0.8730741012472487
2018-03-01,嘉義市,11204,5489,175,4754,787,1.342,1.1546066470340766
2018-03-01,金門縣,2390,562,50,1307,471,0.56,0.4299923488905891
2018-03-01,連江縣,616,155,34,300,127,1.538,0.5166666666666667
2018-04-01,新北市,102729,45040,3373,43707,10609,0.859,1.0304985471434782
2018-04-01,臺北市,67491,18870,932,42109,5581,0.84,0.44812272910779166
2018-04-01,桃園市,76297,31622,149,42108,2419,1.157,0.7509736867103638
2018-04-01,臺中市,97904,53122,450,40804,3528,1.169,1.3018821684148614
2018-04-01,臺南市,73309,31849,1643,33594,6223,1.296,0.9480562005119962
2018-04-01,高雄市,89113,38592,927,43029,6564,1.07,0.896883497176323
2018-04-01,宜蘭縣,15083,6097,354,7701,931,1.102,0.7917153616413453
2018-04-01,新竹縣,16141,6810,74,8666,590,0.973,0.7858296792060928
2018-04-01,苗栗縣,16375,7432,329,7525,1089,0.989,0.987641196013289
2018-04-01,彰化縣,40613,20234,378,18614,1386,1.057,1.0870312667884388
2018-04-01,南投縣,14840,7674,74,6303,790,0.989,1.2175154688243695
2018-04-01,雲林縣,17528,8055,253,7778,1442,0.848,1.0356132681923373
2018-04-01,嘉義縣,15623,5453,84,8798,1288,1.021,0.6197999545351216
2018-04-01,屏東縣,25677,11629,468,12612,968,1.033,0.922058357120203
2018-04-01,臺東縣,7228,2658,38,3867,666,1.097,0.6873545384018619
2018-04-01,花蓮縣,9535,4387,38,4699,411,0.967,0.9336028942328155
2018-04-01,澎湖縣,3597,1345,31,1844,376,1.152,0.7293926247288504
2018-04-01,基隆市,16180,6876,220,8092,991,1.453,0.8497281265447355
2018-04-01,新竹市,15417,5643,344,8310,1121,1.162,0.6790613718411552
2018-04-01,嘉義市,11169,5423,181,4827,739,1.383,1.1234721359022166
2018-04-01,金門縣,2399,564,38,1288,509,0.581,0.43788819875776397
2018-04-01,連江縣,626,164,34,296,132,1.613,0.5540540540540541
2018-05-01,新北市,103441,45371,3736,42058,12276,0.837,1.0787721717628038
2018-05-01,臺北市,70657,18709,997,44428,6524,0.851,0.42110831007472765
2018-05-01,桃園市,80058,33498,188,43781,2591,1.174,0.76512642470478065
2018-05-01,臺中市,102805,56837,423,41696,3849,1.187,1.363128357636224
2018-05-01,臺南市,75495,32467,1890,34849,6289,1.292,0.9316479669430974
2018-05-01,高雄市,103745,44329,896,51468,7051,1.206,0.8612924535633791
2018-05-01,宜蘭縣,16659,6507,412,8711,1028,1.178,0.7469865687062335
2018-05-01,新竹縣,19538,7371,114,11438,616,1.138,0.6444308445532436
2018-05-01,苗栗縣,20519,7886,244,11142,1247,1.2,0.7077723927481601
2018-05-01,彰化縣,43230,22712,349,18532,1637,1.09,1.2255557953809626
2018-05-01,南投縣,15449,8158,83,6360,848,0.997,1.2827044025157233
2018-05-01,雲林縣,18891,8106,297,8959,1529,0.885,0.9047884808572385
2018-05-01,嘉義縣,17204,5721,88,9976,1420,1.089,0.573476343223737
2018-05-01,屏東縣,28612,14515,499,12562,1038,1.114,1.1554688743830601
2018-05-01,臺東縣,7262,2669,35,3870,688,1.066,0.6896640826873385
2018-05-01,花蓮縣,11242,4541,39,6214,447,1.103,0.7307692307692307
2018-05-01,澎湖縣,3742,1445,36,1875,386,1.159,0.7706666666666667
2018-05-01,基隆市,16733,7449,238,8055,992,1.455,0.9247672253258845
2018-05-01,新竹市,16374,6571,317,8319,1167,1.193,0.7898785911768241
2018-05-01,嘉義市,11953,5832,218,5138,766,1.433,1.1350720124562086
2018-05-01,金門縣,2454,643,40,1260,511,0.574,0.5103174603174603
2018-05-01,連江縣,645,172,33,299,141,1.603,0.5752508361204013
2018-06-01,新北市,107522,48125,4078,42883,12436,0.899,1.1222395821187883
2018-06-01,臺北市,63777,15905,932,40379,6560,0.794,0.3938928651031477
2018-06-01,桃園市,88589,39846,214,45713,2816,1.34,0.8716557653183996
2018-06-01,臺中市,105032,58958,462,41788,3823,1.253,1.4108835072269552
2018-06-01,臺南市,80497,36677,1436,36029,6354,1.424,1.0179855116711538
2018-06-01,高雄市,110334,45700,924,57022,6688,1.326,0.8014450562940619
2018-06-01,宜蘭縣,16155,6529,338,8269,1018,1.181,0.7895755230378522
2018-06-01,新竹縣,18850,7688,87,10451,625,1.134,0.7356233853219788
2018-06-01,苗栗縣,18759,8069,290,9039,1362,1.134,0.8926872441641774
2018-06-01,彰化縣,44017,23162,451,18834,1569,1.147,1.2297971753212276
2018-06-01,南投縣,15345,7700,74,6713,857,1.024,1.1470281543274243
2018-06-01,雲林縣,18236,8311,295,8084,1546,0.883,1.0280801583374568
2018-06-01,嘉義縣,16499,5756,79,9241,1422,1.08,0.6228763120874364
2018-06-01,屏東縣,33747,18421,470,13839,1018,1.358,1.3310932870872172
2018-06-01,臺東縣,7504,2879,34,3916,675,1.139,0.7351889683350358
2018-06-01,花蓮縣,10772,4582,18,5737,436,1.092,0.798675265818372
2018-06-01,澎湖縣,3728,1464,36,1826,402,1.194,0.8017524644030668
2018-06-01,基隆市,16921,7618,251,8060,991,1.521,0.9451612903225807
2018-06-01,新竹市,16138,6252,267,8330,1290,1.214,0.7505402160864346
2018-06-01,嘉義市,12254,5997,185,5252,821,1.518,1.141850723533892
2018-06-01,金門縣,2482,623,46,1299,514,0.6,0.4795996920708237
2018-06-01,連江縣,645,161,35,301,148,1.652,0.5348837209302325
2018-07-01,新北市,141863,44364,4803,81580,11117,1.147,0.5438097572934543
2018-07-01,臺北市,63061,16100,1040,39752,6169,0.76,0.405011068625478
2018-07-01,桃園市,89016,39770,272,46268,2706,1.301,0.8595573614593239
2018-07-01,臺中市,106904,59947,544,42628,3784,1.234,1.4062822557943135
2018-07-01,臺南市,82042,35785,2607,37168,6483,1.404,0.9627905725355144
2018-07-01,高雄市,109475,46894,969,55032,6579,1.273,0.8521224015118477
2018-07-01,宜蘭縣,17463,7107,412,8875,1069,1.235,0.8007887323943662
2018-07-01,新竹縣,18599,7541,111,10316,631,1.081,0.7310003877471888
2018-07-01,苗栗縣,18589,7696,322,9299,1272,1.088,0.8276158726744811
2018-07-01,彰化縣,45252,24506,530,18820,1396,1.141,1.302125398512221
2018-07-01,南投縣,15623,8464,121,6397,641,1.01,1.3231202125996562
2018-07-01,雲林縣,17563,8188,250,7695,1430,0.823,1.064067576348278
2018-07-01,嘉義縣,16057,5697,85,8816,1459,1.018,0.6462114337568058
2018-07-01,屏東縣,33510,18053,608,13892,958,1.305,1.2995249064209617
