統計期,統計區,總計 (公噸),一般垃圾 (公噸),巨大垃圾 (公噸),資源垃圾 (公噸),廚餘 (公噸),平均每人每日一般廢棄物產生量 (公斤)
2008-03-01,屏東縣,23396,16142,110,4831,2314,0.849
2008-03-01,臺東縣,6157,3607,161,2018,372,0.851
2008-03-01,花蓮縣,8790,4518,89,3208,976,0.826
2008-03-01,澎湖縣,2719,1676,6,816,221,0.955
2008-03-01,基隆市,10754,5430,389,3786,1150,0.89
2008-03-01,新竹市,11768,5665,116,4868,1119,0.949
2008-03-01,嘉義市,8354,5452,322,1820,760,0.986
2008-03-01,金門縣,1363,888,9,374,93,0.535
2008-03-01,連江縣,922,273,163,204,282,2.983
2008-04-01,新北市,105560,63637,3076,31559,7288,0.925
2008-04-01,臺北市,69310,30415,1139,31418,6338,0.878
2008-04-01,桃園市,49613,29408,617,14245,5343,0.852
2008-04-01,臺中市,58671,32719,848,18786,6318,0.75
2008-04-01,臺中市(舊),24951,11605,118,10171,3058,0.789
2008-04-01,臺中縣,33720,21115,730,8615,3260,0.724
2008-04-01,臺南市,56518,28593,1137,20613,6175,1.007
2008-04-01,臺南市(舊),30203,11875,338,13643,4347,1.314
2008-04-01,臺南縣,26316,16718,799,6971,1828,0.794
2008-04-01,高雄市,86494,46403,1723,31580,6788,1.042
2008-04-01,高雄市(舊),48069,24403,992,18599,4075,1.053
2008-04-01,高雄縣,38425,22e3,730,12981,2714,1.03
2008-04-01,宜蘭縣,12728,5517,412,4521,2279,0.921
2008-04-01,新竹縣,12367,7158,127,4e3,1082,0.828
2008-04-01,苗栗縣,13874,8593,139,4143,999,0.826
2008-04-01,彰化縣,33368,20625,657,8597,3490,0.847
2008-04-01,南投縣,13282,7132,81,4593,1476,0.832
2008-04-01,雲林縣,15180,10319,410,2797,1654,0.698
2008-04-01,嘉義縣,14487,10633,276,2695,883,0.878
2008-04-01,屏東縣,23595,16490,135,4635,2334,0.885
2008-04-01,臺東縣,5489,3523,116,1450,400,0.784
2008-04-01,花蓮縣,8815,4564,147,3209,896,0.857
2008-04-01,澎湖縣,2721,1629,6,804,282,0.982
2008-04-01,基隆市,10889,5575,545,3714,1054,0.931
2008-04-01,新竹市,12247,5950,139,5109,1049,1.019
2008-04-01,嘉義市,8517,5481,353,1827,856,1.038
2008-04-01,金門縣,1440,942,8,394,95,0.581
2008-04-01,連江縣,872,273,154,201,243,2.911
2008-05-01,新北市,112005,68014,3399,33154,7438,0.949
2008-05-01,臺北市,73494,32240,1293,31768,8192,0.901
2008-05-01,桃園市,53368,29895,531,17662,5280,0.886
2008-05-01,臺中市,62730,35196,923,19548,7063,0.776
2008-05-01,臺中市(舊),25942,11917,108,10364,3552,0.793
2008-05-01,臺中縣,36788,23279,815,9184,3511,0.764
2008-05-01,臺南市,61443,31120,1101,22805,6417,1.059
2008-05-01,臺南市(舊),32586,13017,311,14892,4366,1.371
2008-05-01,臺南縣,28857,18103,790,7913,2051,0.843
2008-05-01,高雄市,89791,49079,1518,32280,6913,1.047
2008-05-01,高雄市(舊),50410,26210,818,19204,4178,1.068
2008-05-01,高雄縣,39381,22869,700,13077,2735,1.022
2008-05-01,宜蘭縣,13400,6050,375,4656,2319,0.938
2008-05-01,新竹縣,12541,7255,137,4115,1034,0.812
2008-05-01,苗栗縣,14325,8892,183,4173,1076,0.825
2008-05-01,彰化縣,35528,22244,505,8936,3843,0.873
2008-05-01,南投縣,14157,7881,84,4651,1542,0.858
2008-05-01,雲林縣,15564,10798,343,2679,1744,0.692
2008-05-01,嘉義縣,14715,10785,236,2787,907,0.864
2008-05-01,屏東縣,23939,16858,153,4605,2323,0.87
2008-05-01,臺東縣,5663,3722,119,1470,352,0.784
2008-05-01,花蓮縣,9229,4734,181,3341,972,0.868
2008-05-01,澎湖縣,2873,1751,6,836,281,1.003
2008-05-01,基隆市,11347,5858,424,3997,1068,0.939
2008-05-01,新竹市,12096,6166,107,4663,1160,0.972
2008-05-01,嘉義市,8953,5936,358,1711,947,1.056
2008-05-01,金門縣,1412,907,8,392,105,0.549
2008-05-01,連江縣,899,282,154,206,258,2.909
2008-06-01,新北市,112055,66183,3365,34436,8070,0.98
2008-06-01,臺北市,70531,31197,1249,30574,7512,0.894
2008-06-01,桃園市,54086,30821,652,17342,5272,0.927
2008-06-01,臺中市,61416,34177,967,19468,6804,0.784
2008-06-01,臺中市(舊),25766,11665,370,10281,3450,0.813
2008-06-01,臺中縣,35650,22511,598,9187,3354,0.765
2008-06-01,臺南市,60069,30302,992,22546,6230,1.07
2008-06-01,臺南市(舊),30400,12621,275,13458,4047,1.321
2008-06-01,臺南縣,29669,17681,717,9087,2183,0.895
2008-06-01,高雄市,88978,49286,1613,31666,6414,1.072
2008-06-01,高雄市(舊),49215,26430,927,18051,3807,1.077
2008-06-01,高雄縣,39763,22856,686,13615,2607,1.066
2008-06-01,宜蘭縣,13962,6613,272,4764,2313,1.01
2008-06-01,新竹縣,12671,7146,140,4350,1036,0.846
2008-06-01,苗栗縣,14447,8901,184,4289,1073,0.86
2008-06-01,彰化縣,34712,21379,448,9033,3851,0.881
2008-06-01,南投縣,13910,7612,81,4702,1514,0.872
2008-06-01,雲林縣,15001,10324,378,2625,1673,0.689
2008-06-01,嘉義縣,14664,10609,335,2842,878,0.89
2008-06-01,屏東縣,24814,17331,153,4987,2343,0.932
2008-06-01,臺東縣,5937,3765,239,1580,354,0.85
2008-06-01,花蓮縣,9851,4917,120,3773,1041,0.958
2008-06-01,澎湖縣,2759,1699,8,810,242,0.994
2008-06-01,基隆市,11388,5867,391,4050,1079,0.975
2008-06-01,新竹市,13425,6300,117,5786,1221,1.113
2008-06-01,嘉義市,9280,5964,375,2126,816,1.13
2008-06-01,金門縣,1466,945,10,405,105,0.588
2008-06-01,連江縣,884,270,153,192,268,2.961
2008-07-01,新北市,110238,65660,3320,33634,7623,0.933
2008-07-01,臺北市,70763,31665,1546,30659,6893,0.868
2008-07-01,桃園市,53289,30937,688,16248,5416,0.883
2008-07-01,臺中市,66237,35696,2204,20970,7367,0.818
2008-07-01,臺中市(舊),28874,12722,414,11568,4170,0.88
2008-07-01,臺中縣,37363,22973,1790,9403,3197,0.776
2008-07-01,臺南市,59937,31398,1259,21119,6161,1.033
2008-07-01,臺南市(舊),29868,12868,270,12885,3846,1.256
2008-07-01,臺南縣,30069,18531,989,8234,2315,0.878
2008-07-01,高雄市,90483,50484,2047,31701,6250,1.055
2008-07-01,高雄市(舊),49935,27058,1042,18104,3730,1.057
2008-07-01,高雄縣,40548,23426,1005,13597,2520,1.052
2008-07-01,宜蘭縣,14025,6574,309,4839,2303,0.981
2008-07-01,新竹縣,12777,7314,147,4276,1041,0.825
2008-07-01,苗栗縣,14172,8833,199,4167,973,0.817
2008-07-01,彰化縣,35368,22023,790,8812,3743,0.869
2008-07-01,南投縣,14470,8069,257,4658,1487,0.878
2008-07-01,雲林縣,15873,10919,664,2754,1536,0.706
2008-07-01,嘉義縣,15091,11078,372,2779,862,0.887
2008-07-01,屏東縣,25511,17440,541,5398,2132,0.928
2008-07-01,臺東縣,5420,3544,213,1366,297,0.752
2008-07-01,花蓮縣,9859,5017,267,3444,1130,0.929
2008-07-01,澎湖縣,2817,1667,13,843,294,0.98
2008-07-01,基隆市,11463,6001,358,4101,1004,0.95
2008-07-01,新竹市,12891,6467,131,5158,1135,1.033
2008-07-01,嘉義市,9786,6390,403,2211,783,1.153
2008-07-01,金門縣,1439,947,9,383,100,0.557
2008-07-01,連江縣,910,221,184,238,267,2.961
2008-08-01,新北市,103365,59931,2545,33756,7132,0.874
2008-08-01,臺北市,68950,29746,1308,31542,6354,0.847
2008-08-01,桃園市,51334,27904,577,17456,5398,0.85
2008-08-01,臺中市,61439,33081,1417,20524,6417,0.758
2008-08-01,臺中市(舊),25414,11465,318,10346,3284,0.774
2008-08-01,臺中縣,36025,21615,1099,10178,3132,0.748
2008-08-01,臺南市,59819,30347,1153,21921,6398,1.031
2008-08-01,臺南市(舊),29392,12315,397,12556,4123,1.235
2008-08-01,臺南縣,30428,18032,756,9365,2275,0.889
2008-08-01,高雄市,87972,47122,1730,32950,6170,1.026
2008-08-01,高雄市(舊),48768,25055,990,19135,3588,1.032
2008-08-01,高雄縣,39204,22067,740,13815,2582,1.017
2008-08-01,宜蘭縣,13533,6249,246,4737,2302,0.947
2008-08-01,新竹縣,11664,6729,80,3861,995,0.752
2008-08-01,苗栗縣,13425,8377,208,3917,923,0.773
2008-08-01,彰化縣,34470,20648,953,9092,3776,0.847
2008-08-01,南投縣,13497,7533,248,4228,1489,0.819
2008-08-01,雲林縣,14719,9963,586,2662,1507,0.655
2008-08-01,嘉義縣,14546,10662,210,2845,829,0.855
2008-08-01,屏東縣,24650,16454,527,5580,2088,0.897
2008-08-01,臺東縣,5448,3606,186,1373,283,0.756
2008-08-01,花蓮縣,9238,4644,161,3450,982,0.871
2008-08-01,澎湖縣,2797,1691,17,858,232,0.972
2008-08-01,基隆市,10761,5522,256,4009,974,0.892
2008-08-01,新竹市,12417,5931,147,5240,1099,0.994
2008-08-01,嘉義市,9374,5539,368,2702,765,1.104
2008-08-01,金門縣,1453,929,10,415,99,0.562
2008-08-01,連江縣,903,253,154,229,267,2.951
2008-09-01,新北市,107516,63363,2805,33974,7374,0.938
2008-09-01,臺北市,73212,33584,1586,31463,6580,0.93
2008-09-01,桃園市,53759,29409,620,18216,5514,0.918
2008-09-01,臺中市,65004,34634,2054,21713,6603,0.829
2008-09-01,臺中市(舊),26886,12241,626,10800,3219,0.846
2008-09-01,臺中縣,38117,22392,1428,10913,3384,0.817
2008-09-01,臺南市,59875,31342,1098,21195,6240,1.066
2008-09-01,臺南市(舊),29517,12819,315,12523,3860,1.282
2008-09-01,臺南縣,30358,18523,783,8672,2380,0.916
2008-09-01,高雄市,89348,48472,1583,33084,6208,1.076
2008-09-01,高雄市(舊),49490,26005,876,19152,3457,1.083
2008-09-01,高雄縣,39858,22467,707,13932,2751,1.069
2008-09-01,宜蘭縣,15159,7412,571,4886,2290,1.096
2008-09-01,新竹縣,11873,6749,87,4026,1011,0.79
2008-09-01,苗栗縣,13260,8004,217,4055,984,0.789
2008-09-01,彰化縣,34815,21433,620,8926,3836,0.884
2008-09-01,南投縣,12910,7178,177,4114,1442,0.809
2008-09-01,雲林縣,15052,10312,665,2579,1496,0.693
2008-09-01,嘉義縣,14644,10627,230,2912,875,0.89
2008-09-01,屏東縣,24812,15936,1025,5576,2275,0.934
2008-09-01,臺東縣,5743,3709,242,1487,305,0.825
2008-09-01,花蓮縣,9378,4743,167,3466,1001,0.914
2008-09-01,澎湖縣,2566,1507,17,782,261,0.92
2008-09-01,基隆市,11229,5842,289,4035,1064,0.962
2008-09-01,新竹市,12464,6588,205,4603,1068,1.03
2008-09-01,嘉義市,9945,5910,455,2775,805,1.21
2008-09-01,金門縣,1426,911,8,402,106,0.569
2008-09-01,連江縣,934,210,182,204,338,3.162
2008-10-01,新北市,101869,60628,2603,31677,6961,0.859
2008-10-01,臺北市,73670,31476,1797,34016,6380,0.906
2008-10-01,桃園市,50779,28266,611,16339,5564,0.839
2008-10-01,臺中市,62889,33521,1838,21488,6041,0.775
2008-10-01,臺中市(舊),26427,11931,477,11068,2951,0.803
2008-10-01,臺中縣,36462,21590,1361,10420,3091,0.756
2008-10-01,臺南市,56048,29331,1156,19971,5590,0.966
2008-10-01,臺南市(舊),27274,11785,319,11969,3202,1.146
2008-10-01,臺南縣,28773,17546,837,8002,2388,0.84
2008-10-01,高雄市,86610,45661,1553,33022,6374,1.01
2008-10-01,高雄市(舊),48397,24616,910,19492,3379,1.024
2008-10-01,高雄縣,38213,21045,643,13530,2996,0.992
2008-10-01,宜蘭縣,14565,6726,694,4810,2335,1.019
2008-10-01,新竹縣,12098,6885,69,4144,1e3,0.778
2008-10-01,苗栗縣,13107,8044,242,3869,951,0.755
2008-10-01,彰化縣,34049,20896,585,8779,3789,0.837
2008-10-01,南投縣,12998,7602,138,3804,1455,0.789
2008-10-01,雲林縣,14645,10107,637,2444,1457,0.652
2008-10-01,嘉義縣,14426,10482,210,2842,892,0.848
2008-10-01,屏東縣,23485,15235,222,5777,2252,0.856
2008-10-01,臺東縣,5767,3753,395,1313,306,0.802
2008-10-01,花蓮縣,9342,4650,197,3580,915,0.882
2008-10-01,澎湖縣,2566,1582,23,735,227,0.89
2008-10-01,基隆市,10904,5519,406,4008,970,0.904
2008-10-01,新竹市,11274,5903,187,4154,1030,0.9
2008-10-01,嘉義市,9715,5529,389,3066,732,1.144
2008-10-01,金門縣,1408,889,9,406,104,0.543
2008-10-01,連江縣,1030,236,149,370,274,3.378
2008-11-01,新北市,98101,56804,2336,32130,6831,0.854
2008-11-01,臺北市,66478,28594,1464,30694,5726,0.845
2008-11-01,桃園市,46862,24956,454,16200,5252,0.799
2008-11-01,臺中市,59182,29680,1357,22090,6055,0.753
2008-11-01,臺中市(舊),25004,10535,387,11119,2963,0.783
2008-11-01,臺中縣,34178,19145,970,10972,3091,0.732
2008-11-01,臺南市,52416,27244,1015,18794,5363,0.933
2008-11-01,臺南市(舊),26163,11224,282,11589,3068,1.135
2008-11-01,臺南縣,26253,16020,733,7205,2295,0.792
2008-11-01,高雄市,82648,41504,1535,33085,6523,0.995
2008-11-01,高雄市(舊),46521,22572,1014,19703,3233,1.017
2008-11-01,高雄縣,36126,18933,521,13383,3290,0.969
2008-11-01,宜蘭縣,12708,5589,195,4645,2279,0.919
2008-11-01,新竹縣,11222,6431,69,3716,1007,0.745
2008-11-01,苗栗縣,11687,7112,181,3528,867,0.695
2008-11-01,彰化縣,31348,18343,530,8723,3751,0.796
2008-11-01,南投縣,11595,6772,129,3290,1404,0.727
2008-11-01,雲林縣,13012,8962,633,2171,1247,0.599
2008-11-01,嘉義縣,13216,9442,249,2656,868,0.803
2008-11-01,屏東縣,21423,13864,136,5322,2101,0.807
2008-11-01,臺東縣,5251,3381,295,1304,270,0.754
2008-11-01,花蓮縣,7771,4009,109,2879,774,0.758
2008-11-01,澎湖縣,2336,1334,15,754,233,0.836
2008-11-01,基隆市,10694,5420,337,4004,932,0.916
2008-11-01,新竹市,10327,5493,171,3694,969,0.851
2008-11-01,嘉義市,8691,4825,295,2877,694,1.057
2008-11-01,金門縣,1321,811,10,406,94,0.525
2008-11-01,連江縣,842,226,158,203,255,2.859
2008-12-01,新北市,106416,63560,2602,32481,7772,0.896
2008-12-01,臺北市,68518,30592,1839,29758,6329,0.843
2008-12-01,桃園市,49780,28046,547,15534,5653,0.82
2008-12-01,臺中市,61156,31923,1401,21528,6303,0.752
2008-12-01,臺中市(舊),26289,11339,330,11426,3193,0.796
2008-12-01,臺中縣,34867,20584,1070,10103,3110,0.722
2008-12-01,臺南市,54262,29249,1091,18596,5325,0.935
2008-12-01,臺南市(舊),26241,12001,306,10992,2941,1.102
2008-12-01,臺南縣,28021,17248,785,7604,2384,0.818
2008-12-01,高雄市,88544,46314,1577,33683,6970,1.032
2008-12-01,高雄市(舊),49264,25154,883,19921,3305,1.042
2008-12-01,高雄縣,39280,21160,694,13762,3665,1.019
2008-12-01,宜蘭縣,13001,5618,181,4903,2299,0.91
2008-12-01,新竹縣,11781,6816,53,3908,1005,0.756
2008-12-01,苗栗縣,12463,7738,139,3661,924,0.717
2008-12-01,彰化縣,33708,20629,431,8903,3745,0.828
2008-12-01,南投縣,12536,7060,148,3882,1445,0.761
2008-12-01,雲林縣,14602,9833,865,2503,1401,0.651
2008-12-01,嘉義縣,14019,10265,190,2716,849,0.824
2008-12-01,屏東縣,24326,16241,168,5907,2010,0.887
2008-12-01,臺東縣,5168,3300,213,1388,267,0.719
2008-12-01,花蓮縣,8157,4282,113,2899,863,0.77
2008-12-01,澎湖縣,2508,1429,16,811,253,0.868
2008-12-01,基隆市,10888,5583,278,4005,1023,0.903
2008-12-01,新竹市,12262,6718,318,4135,1090,0.977
2008-12-01,嘉義市,9444,5376,282,3085,701,1.112
2008-12-01,金門縣,1427,885,14,437,92,0.546
2008-12-01,連江縣,925,235,180,225,284,3.05
2009-01-01,新北市,119827,71782,4074,36036,7935,1.008
2009-01-01,臺北市,83888,39756,1709,36071,6352,1.032
2009-01-01,桃園市,57552,31671,646,19440,5795,0.947
2009-01-01,臺中市,70854,38418,1613,24630,6193,0.871
2009-01-01,臺中市(舊),28311,12495,352,12489,2975,0.856
2009-01-01,臺中縣,42542,25923,1261,12140,3218,0.881
2009-01-01,臺南市,58367,32243,1197,19659,5268,1.005
2009-01-01,臺南市(舊),27345,12960,317,11218,2850,1.148
2009-01-01,臺南縣,31022,19283,880,8441,2418,0.906
2009-01-01,高雄市,95443,51416,1973,34534,7521,1.112
2009-01-01,高雄市(舊),52625,27271,1156,20223,3975,1.113
2009-01-01,高雄縣,42818,24145,817,14311,3546,1.111
2009-01-01,宜蘭縣,15065,7534,220,4995,2316,1.054
2009-01-01,新竹縣,14056,8591,234,4249,982,0.901
2009-01-01,苗栗縣,14552,9300,222,4083,946,0.837
2009-01-01,彰化縣,38161,23905,1010,9512,3734,0.938
2009-01-01,南投縣,14388,8485,308,4185,1410,0.873
2009-01-01,雲林縣,17615,12737,299,3265,1314,0.785
2009-01-01,嘉義縣,15585,11615,249,2840,882,0.916
2009-01-01,屏東縣,25909,17700,368,5937,1905,0.945
2009-01-01,臺東縣,5740,3795,176,1508,261,0.799
2009-01-01,花蓮縣,9768,5287,191,3354,935,0.923
2009-01-01,澎湖縣,2491,1325,24,858,285,0.861
2009-01-01,基隆市,13458,6869,507,5051,1031,1.116
2009-01-01,新竹市,13045,7654,101,4223,1066,1.037
2009-01-01,嘉義市,9993,6132,403,2690,767,1.177
2009-01-01,金門縣,1540,1017,18,422,83,0.587
2009-01-01,連江縣,887,254,153,213,268,2.934
2009-02-01,新北市,104427,58506,1665,36122,8134,0.972
2009-02-01,臺北市,63512,28936,1001,26998,6577,0.865
2009-02-01,桃園市,52093,27969,600,18274,5250,0.949
2009-02-01,臺中市,62109,32206,1297,21600,7006,0.845
2009-02-01,臺中市(舊),26061,11314,290,11363,3094,0.872
2009-02-01,臺中縣,36049,20892,1007,10237,3912,0.826
2009-02-01,臺南市,53715,28721,1124,18655,5215,1.024
2009-02-01,臺南市(舊),25585,11683,247,10838,2816,1.188
2009-02-01,臺南縣,28130,17037,878,7816,2399,0.91
2009-02-01,高雄市,86928,44393,1442,33647,7446,1.121
2009-02-01,高雄市(舊),47400,23198,790,19449,3963,1.109
2009-02-01,高雄縣,39528,21195,651,14198,3484,1.135
2009-02-01,宜蘭縣,12836,5764,162,4629,2281,0.995
2009-02-01,新竹縣,11972,6838,39,4101,994,0.848
2009-02-01,苗栗縣,12359,7391,165,3814,989,0.787
2009-02-01,彰化縣,34642,20945,590,9101,4006,0.942
2009-02-01,南投縣,12545,7119,81,3905,1441,0.843
2009-02-01,雲林縣,15233,10190,400,3256,1387,0.752
2009-02-01,嘉義縣,14405,10105,207,3255,838,0.938
2009-02-01,屏東縣,22950,15146,189,5818,1797,0.927
2009-02-01,臺東縣,5378,3367,208,1540,262,0.828
2009-02-01,花蓮縣,8188,4362,106,2865,855,0.857
2009-02-01,澎湖縣,2569,1659,19,670,221,0.981
2009-02-01,基隆市,11054,5359,194,4369,1132,1.015
2009-02-01,新竹市,11195,5938,336,3775,1146,0.984
2009-02-01,嘉義市,8092,5239,339,1757,757,1.055
2009-02-01,金門縣,1452,910,17,444,81,0.608
2009-02-01,連江縣,850,232,122,213,283,3.109
2009-03-01,新北市,107451,60786,1927,36342,8397,0.902
2009-03-01,臺北市,63484,30168,1137,25594,6585,0.782
2009-03-01,桃園市,51927,28164,597,17911,5254,0.853
2009-03-01,臺中市,62197,33062,1230,21395,6510,0.764
2009-03-01,臺中市(舊),26337,11481,319,11399,3137,0.796
2009-03-01,臺中縣,35860,21580,910,9996,3373,0.742
2009-03-01,臺南市,54390,29331,1043,18602,5414,0.937
2009-03-01,臺南市(舊),26491,12071,243,11245,2932,1.111
2009-03-01,臺南縣,27900,17260,800,7358,2482,0.815
2009-03-01,高雄市,89405,45385,1514,34467,8040,1.041
2009-03-01,高雄市(舊),49643,23920,871,20188,4664,1.049
2009-03-01,高雄縣,39762,21465,643,14279,3375,1.031
2009-03-01,宜蘭縣,13244,6152,171,4608,2313,0.927
2009-03-01,新竹縣,11930,6943,43,3933,1010,0.763
2009-03-01,苗栗縣,13100,7919,136,4080,965,0.754
2009-03-01,彰化縣,34226,20513,430,9323,3960,0.841
2009-03-01,南投縣,12663,7410,66,3757,1430,0.769
2009-03-01,雲林縣,15049,10388,254,3045,1362,0.671
2009-03-01,嘉義縣,14410,10285,195,3053,876,0.848
2009-03-01,屏東縣,23531,15782,148,5827,1774,0.858
2009-03-01,臺東縣,5563,3492,189,1582,300,0.774
2009-03-01,花蓮縣,8531,4464,93,3034,939,0.806
2009-03-01,澎湖縣,2638,1466,15,871,285,0.907
2009-03-01,基隆市,11204,5453,208,4403,1140,0.93
2009-03-01,新竹市,11449,6357,111,3844,1137,0.908
2009-03-01,嘉義市,9102,5390,492,2403,818,1.072
2009-03-01,金門縣,1521,913,28,494,86,0.571
2009-03-01,連江縣,710,253,79,202,175,2.344
2009-04-01,新北市,106910,60343,1947,36092,8527,0.927
2009-04-01,臺北市,66707,28950,1077,29855,6825,0.849
2009-04-01,桃園市,53609,28191,535,19398,5484,0.91
2009-04-01,臺中市,62472,33205,1142,21645,6481,0.792
2009-04-01,臺中市(舊),26354,11532,329,11416,3077,0.822
2009-04-01,臺中縣,36117,21672,813,10229,3404,0.772
2009-04-01,臺南市,55184,28960,1077,19635,5512,0.982
2009-04-01,臺南市(舊),26076,11499,277,11315,2984,1.13
2009-04-01,臺南縣,29108,17461,799,8320,2529,0.879
2009-04-01,高雄市,88317,45234,1420,33467,8196,1.063
2009-04-01,高雄市(舊),47996,24046,771,18735,4444,1.048
2009-04-01,高雄縣,40321,21187,649,14733,3752,1.081
2009-04-01,宜蘭縣,12844,5813,144,4599,2288,0.929
2009-04-01,新竹縣,12027,6612,42,4366,1007,0.794
2009-04-01,苗栗縣,13486,7702,147,4676,961,0.802
2009-04-01,彰化縣,34838,20583,463,9637,4155,0.885
2009-04-01,南投縣,12587,7305,81,3726,1475,0.79
2009-04-01,雲林縣,15702,10783,257,3207,1456,0.724
2009-04-01,嘉義縣,15057,10536,179,3456,885,0.916
2009-04-01,屏東縣,23193,15665,136,5660,1732,0.875
2009-04-01,臺東縣,5708,3380,302,1715,311,0.82
2009-04-01,花蓮縣,8420,4302,101,3099,917,0.823
2009-04-01,澎湖縣,2615,1449,16,852,299,0.926
2009-04-01,基隆市,11450,5469,174,4703,1104,0.982
2009-04-01,新竹市,11116,6065,142,3758,1152,0.909
2009-04-01,嘉義市,9425,5538,342,2795,750,1.146
2009-04-01,金門縣,1500,933,35,447,86,0.576
2009-04-01,連江縣,657,217,68,192,180,2.241
2009-05-01,新北市,109990,60573,1819,38999,8598,0.922
2009-05-01,臺北市,69251,30605,1084,30360,7203,0.853
2009-05-01,桃園市,53451,28937,564,17878,6072,0.878
2009-05-01,臺中市,63177,33268,1199,21801,6909,0.775
2009-05-01,臺中市(舊),26331,11382,441,11422,3086,0.794
2009-05-01,臺中縣,36846,21886,758,10379,3823,0.762
2009-05-01,臺南市,56233,29578,948,20202,5505,0.968
2009-05-01,臺南市(舊),26372,11325,283,11766,2998,1.105
2009-05-01,臺南縣,29861,18252,665,8436,2507,0.872
2009-05-01,高雄市,89570,45830,1402,34783,7554,1.043
2009-05-01,高雄市(舊),49191,24320,731,19969,4170,1.04
2009-05-01,高雄縣,40379,21510,672,14814,3384,1.048
2009-05-01,宜蘭縣,13584,6372,129,4752,2330,0.951
2009-05-01,新竹縣,12115,6932,49,4120,1015,0.773
2009-05-01,苗栗縣,13466,7781,155,4516,1014,0.775
2009-05-01,彰化縣,35166,21042,459,9388,4277,0.864
2009-05-01,南投縣,13071,7681,74,3842,1475,0.794
2009-05-01,雲林縣,16046,11242,270,3149,1385,0.716
2009-05-01,嘉義縣,15054,10353,170,3624,906,0.887
2009-05-01,屏東縣,23655,16228,129,5686,1611,0.864
2009-05-01,臺東縣,5453,3127,219,1780,327,0.758
2009-05-01,花蓮縣,8812,4586,100,3176,950,0.833
2009-05-01,澎湖縣,2757,1585,14,827,332,0.942
2009-05-01,基隆市,11852,5652,241,4785,1173,0.984
2009-05-01,新竹市,11424,6094,103,4238,989,0.903
2009-05-01,嘉義市,9526,5877,84,2930,634,1.121
2009-05-01,金門縣,1500,919,11,481,90,0.551
2009-05-01,連江縣,673,250,26,201,195,2.22
2009-06-01,新北市,116095,64986,2239,39749,9121,1.006
2009-06-01,臺北市,71794,32290,1188,30590,7726,0.914
2009-06-01,桃園市,58140,30880,740,20167,6353,0.986
2009-06-01,臺中市,66754,35850,1208,22944,6753,0.846
2009-06-01,臺中市(舊),27988,12311,452,12027,3199,0.872
2009-06-01,臺中縣,38766,23539,756,10917,3554,0.829
