序號,統計期,統計區,"總計 (公噸)","紙類及紙製品 (公噸)","金屬類 (公噸)","塑膠及橡膠製品 (公噸)","玻璃製品 (公噸)","紡織品 (公噸)","家電用品 (公噸)","電池 (公噸)","資訊及通信物品 (公噸)","農藥容器及特殊環境用藥容器 (公噸)","食用油 (公噸)","其他 (公噸)"
6204,"98年 11月",基隆市,"4,992","2,476",898,844,481,58,159,34,33,5,0,4
6205,"98年 11月",新竹市,"4,265","2,780",412,372,296,215,28,137,10,2,0,13
6206,"98年 11月",嘉義市,"2,875","1,291",963,296,95,49,132,15,24,0,0,10
6207,"98年 11月",金門縣,428,231,49,98,27,3,6,5,2,0,0,7
6208,"98年 11月",連江縣,221,85,98,22,4,1,6,3,1,0,0,1
6209,"98年 12月",新北市,"40,547","24,074","8,522","4,239","2,260",528,436,128,214,11,0,134
6210,"98年 12月",臺北市,"32,667","17,376","12,645","1,212",672,145,203,58,126,1,0,229
6211,"98年 12月",桃園市,"21,685","12,071","3,124","3,503","1,580",150,342,85,73,2,0,756
6212,"98年 12月",臺中市,"22,163","12,141","2,993","2,576","2,328",250,262,103,132,9,0,"1,367"
6213,"98年 12月",臺中市(舊),"11,659","7,103",904,"1,252","1,250",95,102,30,56,1,0,866
6214,"98年 12月",臺中縣,"10,503","5,038","2,089","1,324","1,078",155,160,74,76,8,0,501
6215,"98年 12月",臺南市,"20,636","9,941","5,539","1,894","1,071",312,200,100,70,15,0,"1,493"
6216,"98年 12月",臺南市(舊),"11,734","6,066","4,297",734,334,86,121,20,46,1,0,31
6217,"98年 12月",臺南縣,"8,901","3,875","1,243","1,161",737,226,79,81,23,15,0,"1,462"
6218,"98年 12月",高雄市,"34,499","17,940","8,989","3,829","2,284",488,390,197,131,12,0,239
6219,"98年 12月",高雄市(舊),"19,779","11,236","6,012","1,241",752,166,187,84,39,0,0,61
6220,"98年 12月",高雄縣,"14,720","6,704","2,977","2,588","1,531",322,204,113,92,12,0,177
6221,"98年 12月",宜蘭縣,"4,803","2,547",967,642,428,57,109,15,14,3,0,22
6222,"98年 12月",新竹縣,"4,231","1,494","1,903",462,276,14,44,19,17,0,0,1
6223,"98年 12月",苗栗縣,"4,910","2,513","1,064",679,356,77,89,43,43,7,0,40
6224,"98年 12月",彰化縣,"9,616","5,140","1,286","1,141","1,198",253,234,94,55,11,0,204
6225,"98年 12月",南投縣,"4,930","2,233","1,310",687,527,44,44,25,27,5,0,28
6226,"98年 12月",雲林縣,"3,556","1,443","1,036",447,416,38,83,21,26,16,0,29
6227,"98年 12月",嘉義縣,"4,093","1,436","1,403",579,380,62,47,20,15,7,0,144
6228,"98年 12月",屏東縣,"6,218","2,427","1,942",801,675,117,105,34,25,3,0,89
6229,"98年 12月",臺東縣,"2,085",834,214,768,221,23,11,9,1,1,0,5
6230,"98年 12月",花蓮縣,"3,139","1,591",622,461,240,38,96,53,29,1,0,9
6231,"98年 12月",澎湖縣,867,507,128,70,94,7,21,16,8,0,0,16
6232,"98年 12月",基隆市,"4,851","2,707",762,683,483,41,106,31,31,6,0,2
6233,"98年 12月",新竹市,"4,321","2,612",416,313,603,189,33,130,10,1,0,15
6234,"98年 12月",嘉義市,"3,246","1,489","1,037",351,109,59,144,17,28,0,0,12
6235,"98年 12月",金門縣,470,269,44,87,22,2,11,8,3,0,0,25
6236,"98年 12月",連江縣,206,77,92,21,5,1,6,2,1,0,0,1
6237,99年,新北市,"495,687","291,342","106,202","48,290","27,591","6,491","5,507","1,772","2,724",98,0,"5,670"
6238,99年,臺北市,"453,021","253,512","165,058","15,017","8,371","1,769","3,253",757,"3,347",3,0,"1,934"
6239,99年,桃園市,"282,224","159,068","43,063","39,704","20,480","1,241","4,182","1,024",978,35,0,"12,448"
6240,99年,臺中市,"283,668","162,392","37,873","32,199","31,071","2,847","3,317","1,372","1,420",117,0,"11,060"
6241,99年,臺中市(舊),"148,333","96,988","10,617","15,877","17,774",908,"1,357",353,706,15,0,"3,738"
6242,99年,臺中縣,"135,334","65,403","27,256","16,322","13,298","1,940","1,960","1,018",714,102,0,"7,322"
6243,99年,臺南市,"249,282","117,850","66,984","23,430","13,592","3,614","2,397","1,081",843,166,0,"19,326"
6244,99年,臺南市(舊),"137,243","70,815","50,172","8,498","4,240",986,"1,362",230,551,4,0,384
6245,99年,臺南縣,"112,040","47,035","16,812","14,932","9,353","2,628","1,035",851,291,162,0,"18,942"
6246,99年,高雄市,"404,203","203,708","102,403","47,127","29,329","6,198","4,329","2,160","1,718",223,0,"7,007"
6247,99年,高雄市(舊),"232,287","128,246","66,976","17,506","10,768","1,977","1,933",841,697,20,0,"3,324"
6248,99年,高雄縣,"171,916","75,462","35,427","29,621","18,560","4,221","2,396","1,320","1,022",203,0,"3,683"
6249,99年,宜蘭縣,"62,465","32,273","12,431","8,540","5,458","1,262",748,239,227,38,0,"1,249"
6250,99年,新竹縣,"54,439","18,973","24,591","5,562","3,613",272,701,256,295,7,0,169
6251,99年,苗栗縣,"61,982","32,420","13,779","7,332","4,679",935,"1,270",517,603,62,0,386
6252,99年,彰化縣,"124,916","68,426","17,374","14,619","14,066","3,041","2,545","1,300",812,167,0,"2,565"
6253,99年,南投縣,"57,744","29,188","11,312","8,225","6,926",477,519,238,90,46,0,723
6254,99年,雲林縣,"49,217","22,648","12,963","5,613","5,334",552,856,337,237,224,0,451
6255,99年,嘉義縣,"53,834","18,207","20,585","6,817","4,599",813,616,248,509,82,0,"1,358"
6256,99年,屏東縣,"76,750","31,408","22,031","9,802","9,249","1,398","1,174",408,283,45,0,953
6257,99年,臺東縣,"25,234","10,279","3,153","8,127","3,084",140,121,150,29,8,0,143
6258,99年,花蓮縣,"40,833","21,435","6,792","6,695","3,547",382,979,290,372,12,0,330
6259,99年,澎湖縣,"11,137","6,270","1,193",872,"1,932",188,207,191,89,11,0,184
6260,99年,基隆市,"58,346","33,928","7,232","8,265","6,223",741,"1,284",167,451,36,0,19
6261,99年,新竹市,"57,088","37,362","5,955","4,745","5,007","2,379",554,733,182,15,0,158
6262,99年,嘉義市,"38,728","19,803","10,836","3,262","1,927",644,"1,622",177,289,0,0,168
6263,99年,金門縣,"5,590","3,162",668,925,401,23,92,23,31,0,0,265
6264,99年,連江縣,"2,292",940,910,240,56,18,62,35,15,0,0,15
6265,"99年 1月",新北市,"40,811","24,504","8,410","4,354","2,010",550,422,131,188,9,0,232
6266,"99年 1月",臺北市,"37,202","20,327","14,186","1,112",816,151,293,63,196,0,0,57
6267,"99年 1月",桃園市,"23,963","14,213","2,814","3,784","1,480",131,367,93,79,4,0,997
6268,"99年 1月",臺中市,"23,195","13,215","3,161","2,481","2,586",250,275,103,125,7,0,991
6269,"99年 1月",臺中市(舊),"12,285","7,958",857,"1,263","1,428",87,107,28,60,1,0,495
6270,"99年 1月",臺中縣,"10,910","5,257","2,304","1,218","1,157",164,168,75,65,6,0,496
6271,"99年 1月",臺南市,"20,679","9,457","5,578","2,092","1,021",339,192,88,69,16,0,"1,826"
6272,"99年 1月",臺南市(舊),"11,830","6,111","4,323",735,356,87,120,20,47,0,0,30
6273,"99年 1月",臺南縣,"8,849","3,346","1,255","1,357",665,252,72,68,23,16,0,"1,795"
6274,"99年 1月",高雄市,"34,556","17,433","9,216","3,892","2,396",495,411,195,139,14,0,364
6275,"99年 1月",高雄市(舊),"19,974","11,029","6,020","1,477",876,155,191,83,45,0,0,99
6276,"99年 1月",高雄縣,"14,582","6,404","3,196","2,415","1,520",339,220,113,95,14,0,265
6277,"99年 1月",宜蘭縣,"4,924","2,685",941,615,430,108,60,21,17,4,0,41
6278,"99年 1月",新竹縣,"4,185","1,534","1,821",468,251,14,54,19,22,0,0,0
6279,"99年 1月",苗栗縣,"4,937","2,537","1,054",685,363,79,88,37,43,6,0,44
6280,"99年 1月",彰化縣,"9,823","5,470","1,257","1,131","1,130",263,213,89,53,12,0,205
6281,"99年 1月",南投縣,"4,658","2,448",947,538,534,48,56,20,11,4,0,53
6282,"99年 1月",雲林縣,"3,954","1,732","1,033",438,474,48,95,22,27,18,0,68
6283,"99年 1月",嘉義縣,"4,477","1,728","1,589",497,391,71,46,19,17,8,0,112
6284,"99年 1月",屏東縣,"5,620","2,289","1,570",729,657,113,113,33,24,3,0,88
6285,"99年 1月",臺東縣,"1,730",829,209,446,196,7,11,14,2,1,0,15
6286,"99年 1月",花蓮縣,"3,221","1,706",635,443,254,42,70,25,37,1,0,9
6287,"99年 1月",澎湖縣,925,518,110,66,122,14,15,19,6,0,0,53
6288,"99年 1月",基隆市,"4,871","2,963",639,648,395,57,100,28,34,5,0,2
6289,"99年 1月",新竹市,"5,401","3,231",504,252,"1,187",83,35,75,14,2,0,19
6290,"99年 1月",嘉義市,"3,186","1,613",878,289,150,64,140,13,25,0,0,13
6291,"99年 1月",金門縣,441,250,46,80,36,1,6,3,2,0,0,16
6292,"99年 1月",連江縣,218,78,93,28,6,2,4,4,1,0,0,2
6293,"99年 2月",新北市,"42,636","25,732","8,378","4,111","2,429",669,482,139,244,9,0,442
6294,"99年 2月",臺北市,"34,898","20,454","11,275","1,535",782,197,255,57,199,0,0,143
6295,"99年 2月",桃園市,"24,562","13,945","3,384","3,370","2,024",121,426,90,98,3,0,"1,103"
6296,"99年 2月",臺中市,"23,901","13,740","3,049","2,720","2,655",283,333,126,140,8,0,846
6297,"99年 2月",臺中市(舊),"11,839","7,683",868,"1,296","1,421",78,107,28,61,2,0,296
6298,"99年 2月",臺中縣,"12,063","6,057","2,181","1,424","1,234",204,226,99,79,7,0,551
6299,"99年 2月",臺南市,"20,983","10,009","5,691","1,891","1,182",381,199,72,69,13,0,"1,476"
6300,"99年 2月",臺南市(舊),"11,778","6,066","4,286",722,398,93,116,20,46,0,0,31
6301,"99年 2月",臺南縣,"9,205","3,943","1,405","1,169",784,288,83,52,23,12,0,"1,446"
6302,"99年 2月",高雄市,"33,981","17,485","9,407","3,500","2,038",532,331,169,154,13,0,351
6303,"99年 2月",高雄市(舊),"20,033","11,440","6,554","1,054",535,179,121,65,55,0,0,29
6304,"99年 2月",高雄縣,"13,948","6,045","2,853","2,446","1,503",353,210,105,98,12,0,322
6305,"99年 2月",宜蘭縣,"5,122","2,707","1,045",681,422,141,75,17,23,4,0,7
6306,"99年 2月",新竹縣,"4,143","1,377","1,868",452,315,16,68,18,27,0,0,2
6307,"99年 2月",苗栗縣,"5,218","2,837","1,121",539,403,99,106,38,39,4,0,32
6308,"99年 2月",彰化縣,"10,270","5,742","1,288","1,129","1,218",271,227,106,66,9,0,214
6309,"99年 2月",南投縣,"5,004","2,559","1,002",599,605,74,57,21,12,3,0,73
6310,"99年 2月",雲林縣,"4,238","1,999",957,451,538,77,90,31,29,20,0,46
6311,"99年 2月",嘉義縣,"4,345","1,534","1,567",548,419,88,46,18,14,7,0,104
6312,"99年 2月",屏東縣,"5,890","2,454","1,502",782,800,134,99,28,26,4,0,60
6313,"99年 2月",臺東縣,"1,970",828,219,654,234,2,13,11,2,1,0,6
6314,"99年 2月",花蓮縣,"3,429","1,894",560,475,279,48,86,24,43,2,0,19
6315,"99年 2月",澎湖縣,896,540,104,74,123,15,15,15,6,1,0,3
6316,"99年 2月",基隆市,"5,170","3,139",654,657,447,90,113,26,38,5,0,2
6317,"99年 2月",新竹市,"4,768","3,403",440,385,311,63,59,65,16,2,0,24
6318,"99年 2月",嘉義市,"3,256","1,622",879,312,179,73,141,14,25,0,0,12
6319,"99年 2月",金門縣,470,287,75,58,18,1,10,2,1,0,0,18
6320,"99年 2月",連江縣,214,79,88,28,6,2,4,4,1,0,0,2
6321,"99年 3月",新北市,"40,716","23,608","7,982","4,408","2,400",505,444,143,226,7,0,993
6322,"99年 3月",臺北市,"35,436","20,674","12,034","1,201",635,145,151,72,401,0,0,123
6323,"99年 3月",桃園市,"21,662","12,447","2,727","3,388","1,453",115,378,85,77,2,0,991
6324,"99年 3月",臺中市,"23,687","13,833","3,024","2,720","2,536",219,257,108,124,7,0,857
6325,"99年 3月",臺中市(舊),"12,491","8,210",865,"1,322","1,524",73,113,29,58,1,0,296
6326,"99年 3月",臺中縣,"11,196","5,624","2,159","1,399","1,012",146,144,79,67,6,0,561
6327,"99年 3月",臺南市,"20,968","10,137","5,614","1,885","1,137",317,192,76,67,9,0,"1,533"
6328,"99年 3月",臺南市(舊),"11,900","6,184","4,369",729,316,85,119,20,47,0,0,30
6329,"99年 3月",臺南縣,"9,068","3,953","1,245","1,156",821,232,73,56,20,8,0,"1,503"
6330,"99年 3月",高雄市,"34,150","17,694","9,006","3,593","2,277",527,362,179,146,23,0,342
6331,"99年 3月",高雄市(舊),"20,098","11,479","6,136","1,258",731,173,157,62,55,0,0,46
6332,"99年 3月",高雄縣,"14,052","6,215","2,871","2,335","1,546",354,205,118,91,22,0,296
6333,"99年 3月",宜蘭縣,"4,750","2,552",952,584,438,104,59,17,17,3,0,23
6334,"99年 3月",新竹縣,"4,234","1,463","1,852",518,287,16,55,17,23,0,0,2
6335,"99年 3月",苗栗縣,"4,980","2,658","1,076",548,389,75,111,44,48,5,0,25
6336,"99年 3月",彰化縣,"9,685","5,099","1,446","1,136","1,182",233,217,96,64,12,0,201
6337,"99年 3月",南投縣,"4,734","2,275","1,043",648,593,43,51,19,8,5,0,49
6338,"99年 3月",雲林縣,"4,041","1,885","1,017",444,470,49,73,22,24,19,0,38
6339,"99年 3月",嘉義縣,"4,289","1,452","1,689",466,411,91,43,17,16,6,0,99
6340,"99年 3月",屏東縣,"5,928","2,519","1,541",689,866,129,74,28,21,4,0,59
6341,"99年 3月",臺東縣,"2,069",835,251,695,231,23,14,9,2,1,0,8
6342,"99年 3月",花蓮縣,"3,255","1,934",559,357,273,29,48,17,23,2,0,15
6343,"99年 3月",澎湖縣,888,528,100,71,128,16,15,16,7,1,0,7
6344,"99年 3月",基隆市,"4,637","2,783",543,613,463,72,102,20,36,4,0,1
6345,"99年 3月",新竹市,"4,916","3,274",487,398,408,214,56,52,13,1,0,12
6346,"99年 3月",嘉義市,"3,267","1,576","1,008",284,156,55,137,14,25,0,0,12
6347,"99年 3月",金門縣,458,258,61,58,51,1,4,1,2,0,0,22
6348,"99年 3月",連江縣,210,78,87,27,6,2,4,4,1,0,0,2
6349,"99年 4月",新北市,"40,116","23,272","8,774","4,283","2,272",494,434,151,227,7,0,202
6350,"99年 4月",臺北市,"36,537","20,843","12,861","1,368",678,152,247,59,247,1,0,82
6351,"99年 4月",桃園市,"21,414","12,066","3,317","2,878","1,450",86,347,95,75,2,0,"1,097"
6352,"99年 4月",臺中市,"22,192","13,013","2,834","2,450","2,353",214,262,115,113,7,0,832
6353,"99年 4月",臺中市(舊),"11,916","7,803",838,"1,284","1,459",68,108,31,56,1,0,268
6354,"99年 4月",臺中縣,"10,276","5,211","1,996","1,166",893,146,153,84,57,6,0,564
6355,"99年 4月",臺南市,"20,451","9,665","5,556","1,857","1,090",318,187,86,66,17,0,"1,610"
6356,"99年 4月",臺南市(舊),"11,716","6,055","4,306",728,331,82,116,20,47,0,0,31
6357,"99年 4月",臺南縣,"8,734","3,609","1,250","1,129",759,236,70,66,19,17,0,"1,579"
6358,"99年 4月",高雄市,"32,587","16,504","8,902","3,472","2,235",517,347,163,119,14,0,313
6359,"99年 4月",高雄市(舊),"18,886","10,641","5,961","1,082",742,176,155,53,41,1,0,36
6360,"99年 4月",高雄縣,"13,701","5,863","2,941","2,390","1,493",341,193,111,78,13,0,277
6361,"99年 4月",宜蘭縣,"4,788","2,551",956,589,447,115,57,15,16,3,0,39
6362,"99年 4月",新竹縣,"4,347","1,449","2,014",473,296,18,60,16,22,0,0,1
6363,"99年 4月",苗栗縣,"4,948","2,584","1,093",603,390,74,94,37,39,3,0,31
6364,"99年 4月",彰化縣,"9,531","5,091","1,382","1,187","1,085",220,199,103,64,14,0,187
6365,"99年 4月",南投縣,"4,413","2,290",921,583,477,35,41,18,6,4,0,38
6366,"99年 4月",雲林縣,"3,761","1,754",897,417,476,58,60,27,18,20,0,34
6367,"99年 4月",嘉義縣,"3,999","1,307","1,587",509,350,67,40,17,14,6,0,102
6368,"99年 4月",屏東縣,"5,772","2,379","1,563",740,798,111,75,22,20,4,0,58
6369,"99年 4月",臺東縣,"2,034",861,209,580,332,17,11,12,2,1,0,8
6370,"99年 4月",花蓮縣,"3,467","1,623",539,913,272,26,49,16,21,1,0,9
6371,"99年 4月",澎湖縣,902,544,98,69,123,15,16,17,7,1,0,11
6372,"99年 4月",基隆市,"4,820","2,801",655,718,451,50,96,16,30,2,0,1
6373,"99年 4月",新竹市,"4,700","2,988",541,481,356,215,46,53,12,1,0,8
6374,"99年 4月",嘉義市,"3,279","1,668",987,270,116,48,140,16,25,0,0,9
6375,"99年 4月",金門縣,434,258,54,59,30,1,6,1,2,0,0,22
6376,"99年 4月",連江縣,213,78,88,27,6,2,4,4,1,0,0,2
6377,"99年 5月",新北市,"41,007","24,206","8,583","4,271","2,376",543,438,152,233,7,0,198
6378,"99年 5月",臺北市,"37,560","20,919","13,613","1,475",692,171,213,70,277,0,0,130
6379,"99年 5月",桃園市,"23,410","12,852","3,833","3,298","1,686",93,315,87,80,3,0,"1,163"
6380,"99年 5月",臺中市,"23,019","13,218","3,181","2,576","2,453",234,256,116,108,10,0,866
6381,"99年 5月",臺中市(舊),"12,309","8,086",873,"1,302","1,506",74,115,31,58,1,0,265
6382,"99年 5月",臺中縣,"10,709","5,132","2,308","1,274",948,160,142,85,50,9,0,602
6383,"99年 5月",臺南市,"20,343","9,697","5,361","1,923","1,081",290,198,118,72,20,0,"1,583"
6384,"99年 5月",臺南市(舊),"11,057","5,696","4,039",686,355,79,109,18,44,0,0,31
6385,"99年 5月",臺南縣,"9,287","4,001","1,322","1,237",726,211,89,100,29,20,0,"1,553"
6386,"99年 5月",高雄市,"33,051","16,826","9,000","3,251","2,329",556,379,202,161,14,0,333
6387,"99年 5月",高雄市(舊),"18,917","10,661","6,042",803,809,195,186,92,79,1,0,51
6388,"99年 5月",高雄縣,"14,134","6,165","2,958","2,448","1,520",361,193,110,83,14,0,282
6389,"99年 5月",宜蘭縣,"5,087","2,634","1,154",633,443,98,61,16,18,4,0,29
6390,"99年 5月",新竹縣,"4,597","1,483","2,240",462,295,19,59,18,21,0,0,1
6391,"99年 5月",苗栗縣,"5,059","2,632","1,090",638,405,73,104,40,46,4,0,26
6392,"99年 5月",彰化縣,"10,360","5,703","1,375","1,207","1,225",258,185,101,62,13,0,229
6393,"99年 5月",南投縣,"4,617","2,285",876,696,585,40,37,18,6,4,0,69
6394,"99年 5月",雲林縣,"4,144","1,798","1,183",451,501,42,61,27,19,27,0,35
6395,"99年 5月",嘉義縣,"4,114","1,338","1,610",525,359,64,40,18,51,6,0,104
6396,"99年 5月",屏東縣,"6,133","2,422","1,775",732,895,103,75,36,20,3,0,73
6397,"99年 5月",臺東縣,"2,111",901,227,737,212,1,10,10,2,1,0,9
6398,"99年 5月",花蓮縣,"3,441","1,700",603,397,480,45,133,19,54,1,0,8
6399,"99年 5月",澎湖縣,941,556,104,62,140,15,18,21,8,1,0,16
6400,"99年 5月",基隆市,"5,055","2,881",691,739,517,61,109,13,42,2,0,2
6401,"99年 5月",新竹市,"4,746","3,001",488,539,402,211,37,39,20,1,0,8
6402,"99年 5月",嘉義市,"3,204","1,658",890,273,141,47,142,16,24,0,0,13
6403,"99年 5月",金門縣,443,268,67,56,19,1,7,2,2,0,0,21
6404,"99年 5月",連江縣,210,78,87,27,6,2,4,4,1,0,0,2
6405,"99年 6月",新北市,"42,082","24,503","9,036","4,082","2,344",572,444,145,228,8,0,718
6406,"99年 6月",臺北市,"37,894","20,560","14,658","1,027",668,130,207,64,359,0,0,222
6407,"99年 6月",桃園市,"25,495","13,890","4,059","3,936","1,775",115,368,88,85,3,0,"1,174"
6408,"99年 6月",臺中市,"23,408","13,304","3,323","2,703","2,466",224,264,113,109,15,0,888
6409,"99年 6月",臺中市(舊),"12,351","8,106",886,"1,297","1,506",67,113,32,58,1,0,284
6410,"99年 6月",臺中縣,"11,057","5,198","2,437","1,407",960,157,151,81,50,13,0,604
6411,"99年 6月",臺南市,"20,742","9,805","5,503","1,991","1,183",301,201,75,70,13,0,"1,600"
6412,"99年 6月",臺南市(舊),"11,126","5,732","4,064",692,354,79,110,19,45,0,0,30
6413,"99年 6月",臺南縣,"9,616","4,072","1,439","1,299",829,222,91,56,24,13,0,"1,571"
6414,"99年 6月",高雄市,"33,216","17,034","8,726","3,301","2,471",551,399,187,150,15,0,383
6415,"99年 6月",高雄市(舊),"19,074","10,940","5,783",841,891,187,212,78,69,0,0,72
6416,"99年 6月",高雄縣,"14,142","6,094","2,943","2,459","1,579",364,187,109,81,14,0,311
6417,"99年 6月",宜蘭縣,"5,393","2,698",973,743,480,93,65,26,16,4,0,295
6418,"99年 6月",新竹縣,"4,721","1,550","2,257",478,318,19,54,16,22,0,0,7
6419,"99年 6月",苗栗縣,"5,031","2,665","1,048",621,399,62,111,45,44,5,0,29
6420,"99年 6月",彰化縣,"10,189","5,619","1,311","1,203","1,211",249,190,111,61,15,0,219
6421,"99年 6月",南投縣,"4,727","2,427",921,662,546,31,38,17,6,4,0,75
6422,"99年 6月",雲林縣,"4,174","1,784","1,302",472,380,53,69,35,19,21,0,39
6423,"99年 6月",嘉義縣,"4,340","1,433","1,709",566,349,52,43,18,54,5,0,111
6424,"99年 6月",屏東縣,"6,768","2,661","2,103",772,887,120,83,32,20,3,0,87
6425,"99年 6月",臺東縣,"2,122",811,249,803,217,1,9,11,3,1,0,17
6426,"99年 6月",花蓮縣,"3,451","1,728",615,665,264,31,78,29,28,1,0,12
6427,"99年 6月",澎湖縣,956,554,102,93,129,16,20,14,8,1,0,19
6428,"99年 6月",基隆市,"5,280","3,013",724,748,551,69,115,9,47,2,0,1
6429,"99年 6月",新竹市,"5,461","3,657",520,630,280,256,39,51,13,1,0,13
6430,"99年 6月",嘉義市,"3,362","1,721",929,301,163,59,139,16,24,0,0,10
6431,"99年 6月",金門縣,478,273,51,82,27,2,9,2,3,0,0,28
6432,"99年 6月",連江縣,215,79,88,28,6,2,4,4,1,0,0,2
6433,"99年 7月",新北市,"43,190","25,399","9,667","3,766","2,403",555,463,147,230,8,0,553
6434,"99年 7月",臺北市,"38,787","20,103","15,093","1,607",737,166,215,73,333,0,0,460
6435,"99年 7月",桃園市,"24,464","13,314","3,984","3,285","2,020",97,398,79,106,3,0,"1,178"
6436,"99年 7月",臺中市,"24,074","13,915","3,129","2,871","2,483",232,276,108,111,10,0,941
6437,"99年 7月",臺中市(舊),"12,551","8,247",920,"1,394","1,424",82,118,31,59,1,0,275
6438,"99年 7月",臺中縣,"11,523","5,668","2,209","1,477","1,059",150,158,77,52,9,0,665
6439,"99年 7月",臺南市,"21,279","10,011","5,747","2,068","1,168",286,208,82,74,15,0,"1,620"
6440,"99年 7月",臺南市(舊),"11,798","6,084","4,304",731,377,83,117,20,48,0,0,35
6441,"99年 7月",臺南縣,"9,481","3,928","1,443","1,336",791,203,91,62,27,15,0,"1,585"
6442,"99年 7月",高雄市,"33,528","17,332","8,819","3,293","2,427",556,396,190,161,14,0,338
6443,"99年 7月",高雄市(舊),"19,125","11,002","5,820",806,881,200,206,78,77,0,0,55
6444,"99年 7月",高雄縣,"14,403","6,331","2,999","2,487","1,546",357,190,112,85,14,0,282
6445,"99年 7月",宜蘭縣,"5,477","2,759","1,042",798,478,98,56,18,18,4,0,205
6446,"99年 7月",新竹縣,"5,006","1,684","2,340",471,258,28,55,18,23,1,0,127
6447,"99年 7月",苗栗縣,"4,965","2,505","1,206",609,372,61,111,32,35,2,0,34
6448,"99年 7月",彰化縣,"10,741","6,025","1,537","1,220","1,078",270,201,107,63,16,0,223
